# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-8621
# Selected columns: 7 (all)
# Timestamp: Tue, 29-Apr-2025 09:45:43
Gene ID	Gene Name	14 minute	20 minute	92 minute	102 minute	132 minute	142 minute	162 minute
YDR501W	PLM2	29.0	26.0	28.0	22.0	19.0	17.0	20.0
YDR502C	SAM2	480.0	523.0	719.0	500.0	835.0	838.0	1139.0
YDR503C	LPP1	74.0	79.0	49.0	47.0	35.0	37.0	46.0
YDR504C	SPG3	40.0	40.0	31.0	38.0	31.0	24.0	21.0
YDR505C	PSP1	81.0	78.0	79.0	69.0	61.0	60.0	53.0
YDR506C	GMC1	33.0	35.0	20.0	21.0	22.0	21.0	19.0
YDR507C	GIN4	15.0	14.0	66.0	56.0	37.0	39.0	60.0
YDR508C	GNP1	82.0	65.0	67.0	75.0	53.0	46.0	30.0
YDR510C-A	YDR510C-A	6.0	8.0	9.0	2.0	11.0	7.0	5.0
YDR510W	SMT3	361.0	414.0	598.0	596.0	499.0	453.0	399.0
YDR511W	SDH7	179.0	158.0	121.0	152.0	229.0	248.0	275.0
YDR512C	EMI1	159.0	161.0	103.0	107.0	163.0	162.0	140.0
YDR513W	GRX2	517.0	468.0	262.0	287.0	369.0	367.0	331.0
YDR514C	YDR514C	31.0	27.0	30.0	27.0	31.0	31.0	31.0
YDR515W	SLF1	44.0	46.0	63.0	69.0	82.0	85.0	82.0
YDR516C	EMI2	83.0	71.0	73.0	79.0	81.0	79.0	69.0
YDR517W	GRH1	95.0	101.0	104.0	114.0	106.0	111.0	112.0
YDR518W	EUG1	19.0	21.0	17.0	17.0	14.0	15.0	15.0
YDR519W	FPR2	219.0	202.0	181.0	192.0	176.0	202.0	183.0
YDR520C	URC2	29.0	27.0	23.0	22.0	23.0	22.0	20.0
YDR521W	YDR521W			0.7				
YDR522C	SPS2	16.0	16.0	5.0	5.0	6.0	6.0	6.0
YDR523C	SPS1	24.0	25.0	13.0	9.0	6.0	5.0	5.0
YDR524C	AGE1	40.0	41.0	45.0	43.0	53.0	48.0	49.0
YDR524C-B	YDR524C-B	2069.0	2006.0	6368.0	6167.0	5171.0	4530.0	3954.0
YDR524W-C	YDR524W-C	1969.0	1883.0	6851.0	5969.0	4936.0	4173.0	4609.0
YDR525W	API2	11.0	8.0	2.0	0.7	1.0	3.0	1.0
YDR525W-A	SNA2	112.0	119.0	89.0	91.0	91.0	84.0	79.0
YDR526C	YDR526C							0.3
YDR527W	RBA50	48.0	46.0	57.0	54.0	50.0	48.0	65.0
YDR528W	HLR1	14.0	13.0	20.0	16.0	19.0	19.0	21.0
YDR529C	QCR7	1864.0	1796.0	2794.0	2822.0	3114.0	2982.0	3167.0
YDR530C	APA2	115.0	136.0	48.0	44.0	46.0	47.0	40.0
YDR531W	CAB1	222.0	251.0	161.0	177.0	166.0	161.0	148.0
YDR532C	KRE28	24.0	23.0	37.0	34.0	36.0	30.0	36.0
YDR533C	HSP31	89.0	94.0	81.0	79.0	82.0	81.0	80.0
YDR534C	FIT1	21.0	17.0	16.0	14.0	17.0	16.0	15.0
YDR535C	YDR535C	31.0	30.0	19.0	16.0	14.0	14.0	17.0
YDR536W	STL1	238.0	116.0	287.0	297.0	414.0	422.0	484.0
YDR537C	YDR537C	4.0	4.0	4.0	3.0	3.0	2.0	2.0
YDR538W	PAD1	14.0	14.0	9.0	9.0	9.0	9.0	8.0
YDR539W	FDC1	55.0	50.0	24.0	23.0	31.0	30.0	30.0
YDR540C	IRC4	30.0	34.0	32.0	27.0	23.0	25.0	25.0
YDR541C	YDR541C	30.0	33.0	21.0	23.0	28.0	31.0	30.0
YDR542W	PAU10						0.6	
YDR543C	YDR543C	0.7						
YDR545W	YRF1-1	0.8	0.4	0.5	0.5	0.5	0.8	0.7
YEL001C	IRC22	281.0	266.0	335.0	337.0	283.0	293.0	268.0
YEL002C	WBP1	220.0	231.0	181.0	174.0	158.0	161.0	162.0
YEL003W	GIM4	181.0	159.0	250.0	212.0	174.0	180.0	210.0
YEL004W	YEA4	61.0	54.0	35.0	36.0	43.0	41.0	38.0
YEL005C	VAB2	57.0	51.0	36.0	37.0	45.0	42.0	44.0
YEL006W	YEA6	73.0	77.0	65.0	60.0	56.0	53.0	54.0
YEL007W	MIT1	32.0	34.0	66.0	75.0	80.0	80.0	86.0
YEL008W	YEL008W	12.0	9.0	13.0	13.0	10.0	10.0	10.0
YEL009C-A	YEL009C-A	3.0	2.0	3.0	2.0	1.0	2.0	2.0
YEL009C	GCN4	1518.0	1538.0	2316.0	2335.0	2445.0	2606.0	2646.0
YEL010W	YEL010W	3.0	3.0	2.0	5.0	6.0	4.0	5.0
YEL011W	GLC3	125.0	115.0	53.0	55.0	73.0	61.0	56.0
YEL012W	UBC8	473.0	488.0	344.0	343.0	365.0	327.0	288.0
YEL013W	VAC8	81.0	83.0	74.0	71.0	75.0	76.0	72.0
YEL014C	YEL014C	15.0	17.0	17.0	15.0	10.0	13.0	11.0
YEL015W	EDC3	79.0	79.0	89.0	87.0	78.0	78.0	81.0
YEL016C	NPP2	31.0	36.0	47.0	46.0	38.0	36.0	32.0
YEL017C-A	PMP2	237.0	231.0	883.0	1043.0	911.0	852.0	681.0
YEL017W	GTT3	52.0	55.0	122.0	111.0	80.0	64.0	53.0
YEL018W	EAF5	13.0	15.0	12.0	13.0	15.0	12.0	13.0
YEL019C	MMS21	15.0	16.0	17.0	15.0	14.0	12.0	14.0
YEL020C-B	YEL020C-B				1.0			
YEL020C	PXP1	55.0	55.0	44.0	48.0	44.0	41.0	38.0
YEL020W-A	TIM9	72.0	61.0	58.0	73.0	86.0	102.0	121.0
YEL021W	URA3	111.0	125.0	123.0	125.0	122.0	115.0	106.0
YEL022W	GEA2	8.0	9.0	16.0	15.0	14.0	12.0	15.0
YEL023C	YEL023C	16.0	19.0	17.0	17.0	19.0	17.0	18.0
YEL024W	RIP1	1086.0	1053.0	1544.0	1589.0	1680.0	1714.0	1649.0
YEL025C	YEL025C	28.0	31.0	31.0	33.0	39.0	37.0	36.0
YEL026W	SNU13	210.0	178.0	174.0	202.0	139.0	164.0	204.0
YEL027W	VMA3	741.0	754.0	831.0	848.0	767.0	754.0	726.0
YEL028W	YEL028W	42.0	40.0	21.0	25.0	25.0	26.0	23.0
YEL029C	BUD16	36.0	36.0	44.0	42.0	41.0	38.0	41.0
YEL030C-A	YEL030C-A	2.0	2.0	3.0	3.0	2.0	3.0	1.0
YEL030W	ECM10	26.0	24.0	16.0	12.0	14.0	12.0	11.0
YEL031W	SPF1	99.0	101.0	101.0	97.0	86.0	90.0	86.0
YEL032W	MCM3	41.0	39.0	15.0	17.0	28.0	38.0	42.0
YEL033W	MTC7	13.0	11.0	13.0	12.0	11.0	14.0	14.0
YEL034C-A	YEL034C-A	14.0	21.0	30.0	28.0	26.0	30.0	30.0
YEL035C	UTR5	5.0	8.0	5.0	4.0	3.0	2.0	3.0
YEL036C	ANP1	80.0	74.0	144.0	127.0	99.0	97.0	94.0
YEL037C	RAD23	205.0	220.0	210.0	238.0	200.0	201.0	185.0
YEL038W	UTR4	30.0	34.0	32.0	33.0	34.0	37.0	31.0
YEL039C	CYC7	11.0	19.0	15.0	17.0	21.0	22.0	24.0
YEL040W	UTR2	12.0	13.0	91.0	110.0	86.0	108.0	164.0
YEL041W	YEF1	44.0	48.0	30.0	30.0	36.0	28.0	27.0
YEL042W	GDA1	98.0	93.0	162.0	139.0	98.0	95.0	92.0
YEL043W	YEL043W	56.0	55.0	48.0	48.0	46.0	47.0	46.0
YEL044W	IES6	145.0	161.0	202.0	196.0	214.0	207.0	211.0
YEL045C	YEL045C	9.0	11.0	3.0	8.0	2.0	5.0	2.0
YEL046C	GLY1	189.0	189.0	227.0	220.0	168.0	164.0	153.0
YEL047C	YEL047C	43.0	46.0	90.0	60.0	36.0	40.0	49.0
YEL048C	TCA17	52.0	48.0	36.0	34.0	25.0	35.0	29.0
YEL049W	PAU2	82.0	81.0	23.0	23.0	35.0	30.0	31.0
YEL050C	RML2	102.0	78.0	102.0	107.0	166.0	189.0	204.0
YEL050W-A	YEL050W-A	5.0	1.0	4.0	4.0	4.0	11.0	8.0
YEL051W	VMA8	207.0	211.0	240.0	226.0	200.0	198.0	198.0
YEL052W	AFG1	149.0	152.0	88.0	96.0	128.0	127.0	119.0
YEL053C	MAK10	42.0	44.0	33.0	37.0	37.0	34.0	35.0
YEL053W-A	YEL053W-A			0.6		2.0	0.7	
YEL054C	RPL12A	88.0	78.0	110.0	138.0	123.0	137.0	221.0
YEL055C	POL5	32.0	31.0	34.0	36.0	29.0	31.0	32.0
YEL056W	HAT2	90.0	77.0	58.0	53.0	53.0	50.0	52.0
YEL057C	SDD1	161.0	146.0	24.0	20.0	28.0	22.0	19.0
YEL058W	PCM1	175.0	167.0	102.0	99.0	107.0	112.0	115.0
YEL059C-A	SOM1	116.0	125.0	85.0	80.0	82.0	95.0	94.0
YEL059W	HHY1	39.0	30.0	13.0	14.0	9.0	6.0	11.0
YEL060C	PRB1	1311.0	1490.0	582.0	505.0	441.0	393.0	367.0
YEL061C	CIN8	12.0	11.0	40.0	30.0	15.0	13.0	13.0
YEL062W	NPR2	32.0	31.0	21.0	23.0	27.0	26.0	24.0
YEL063C	CAN1	154.0	182.0	156.0	182.0	154.0	146.0	121.0
YEL064C	AVT2	38.0	41.0	27.0	28.0	25.0	24.0	27.0
YEL065W	SIT1	77.0	63.0	14.0	19.0	23.0	23.0	26.0
YEL066W	HPA3	128.0	126.0	117.0	128.0	149.0	154.0	145.0
YEL067C	YEL067C	44.0	44.0	18.0	17.0	22.0	22.0	20.0
YEL068C	YEL068C	120.0	140.0	77.0	80.0	95.0	89.0	78.0
YEL069C	HXT13	3.0	3.0	2.0	2.0	1.0	2.0	2.0
YEL070W	DSF1	3.0	3.0	4.0	2.0	3.0	3.0	2.0
YEL071W	DLD3	1112.0	1117.0	1077.0	1111.0	1336.0	1246.0	958.0
YEL072W	RMD6	87.0	97.0	77.0	59.0	93.0	74.0	69.0
YEL073C	YEL073C	110.0	97.0	42.0	40.0	43.0	47.0	42.0
YEL075C	YEL075C		0.7					1.0
YEL076C	YEL076C	0.5	0.5	0.7	0.8	1.0	1.0	1.0
YEL076C-A	YEL076C-A		0.5				0.2	
YEL077C	YEL077C	4.0	5.0	3.0	2.0	4.0	4.0	4.0
YER001W	MNN1	19.0	21.0	49.0	38.0	28.0	27.0	47.0
YER002W	NOP16	137.0	110.0	160.0	146.0	121.0	154.0	218.0
YER003C	PMI40	81.0	86.0	250.0	157.0	87.0	90.0	135.0
YER004W	FMP52	599.0	690.0	656.0	738.0	716.0	696.0	558.0
YER005W	YND1	43.0	40.0	32.0	28.0	33.0	32.0	32.0
YER006W	NUG1	74.0	58.0	59.0	58.0	44.0	53.0	62.0
YER007C-A	TMA20	151.0	156.0	171.0	168.0	162.0	164.0	165.0
YER007W	PAC2	25.0	21.0	18.0	16.0	20.0	18.0	18.0
YER008C	SEC3	31.0	28.0	23.0	22.0	22.0	20.0	20.0
YER009W	NTF2	605.0	637.0	669.0	665.0	625.0	662.0	598.0
YER010C	YER010C	187.0	216.0	151.0	146.0	155.0	144.0	127.0
YER011W	TIR1	10.0	12.0	7.0	11.0	5.0	4.0	5.0
YER012W	PRE1	589.0	672.0	598.0	585.0	516.0	546.0	487.0
YER013W	PRP22	15.0	13.0	13.0	13.0	13.0	11.0	14.0
YER014W	HEM14	34.0	36.0	33.0	29.0	24.0	23.0	22.0
YER015W	FAA2	570.0	613.0	88.0	86.0	63.0	61.0	48.0
YER016W	BIM1	34.0	33.0	51.0	49.0	42.0	39.0	40.0
YER017C	AFG3	149.0	156.0	141.0	155.0	179.0	179.0	179.0
YER018C	SPC25	59.0	65.0	84.0	77.0	55.0	56.0	46.0
YER019C-A	SBH2	775.0	800.0	480.0	459.0	431.0	462.0	371.0
YER019W	ISC1	77.0	78.0	64.0	64.0	53.0	51.0	42.0
YER020W	GPA2	429.0	353.0	148.0	153.0	153.0	154.0	147.0
YER021W	RPN3	305.0	356.0	297.0	297.0	274.0	261.0	252.0
YER022W	SRB4	32.0	32.0	32.0	30.0	33.0	30.0	28.0
YER023W	PRO3	184.0	224.0	123.0	132.0	108.0	114.0	105.0
YER024W	YAT2	2815.0	3554.0	1913.0	1860.0	1786.0	1659.0	1253.0
YER025W	GCD11	97.0	113.0	91.0	104.0	99.0	103.0	114.0
YER026C	CHO1	1072.0	934.0	486.0	482.0	472.0	530.0	564.0
YER027C	GAL83	66.0	63.0	67.0	63.0	67.0	61.0	56.0
YER028C	MIG3	77.0	77.0	12.0	8.0	6.0	6.0	7.0
YER029C	SMB1	128.0	96.0	75.0	75.0	72.0	71.0	85.0
YER030W	CHZ1	434.0	451.0	405.0	352.0	299.0	296.0	295.0
YER031C	YPT31	153.0	156.0	178.0	174.0	195.0	182.0	163.0
YER032W	FIR1	22.0	18.0	59.0	51.0	38.0	35.0	25.0
YER033C	ZRG8	24.0	24.0	19.0	19.0	20.0	20.0	19.0
YER034W	YER034W	89.0	97.0	82.0	80.0	72.0	76.0	72.0
YER035W	EDC2	75.0	72.0	121.0	120.0	113.0	99.0	100.0
YER036C	ARB1	155.0	147.0	111.0	121.0	95.0	98.0	98.0
YER037W	PHM8	26.0	20.0	17.0	15.0	19.0	17.0	14.0
YER038C	KRE29	17.0	19.0	14.0	15.0	17.0	15.0	15.0
YER038W-A	FMP49	0.5						
YER039C-A	YER039C-A	82.0	89.0	51.0	51.0	45.0	46.0	47.0
YER039C	HVG1	34.0	45.0	27.0	21.0	22.0	23.0	16.0
YER040W	GLN3	44.0	50.0	35.0	38.0	39.0	35.0	38.0
YER041W	YEN1	24.0	26.0	14.0	15.0	19.0	17.0	14.0
YER042W	MXR1	393.0	505.0	351.0	264.0	278.0	230.0	265.0
YER043C	SAH1	891.0	943.0	463.0	507.0	537.0	589.0	636.0
YER044C-A	MEI4	5.0	5.0	7.0	3.0	5.0	4.0	3.0
YER044C	ERG28	167.0	203.0	159.0	185.0	232.0	225.0	203.0
YER045C	ACA1	40.0	40.0	28.0	29.0	33.0	33.0	30.0
YER046W	SPO73	128.0	126.0	64.0	72.0	69.0	61.0	66.0
YER047C	SAP1	51.0	51.0	36.0	38.0	37.0	40.0	34.0
YER048C	CAJ1	149.0	161.0	100.0	109.0	112.0	113.0	103.0
YER048W-A	ISD11	902.0	800.0	485.0	479.0	527.0	501.0	496.0
YER049W	TPA1	78.0	59.0	64.0	66.0	52.0	53.0	58.0
YER050C	RSM18	242.0	184.0	274.0	303.0	362.0	382.0	386.0
YER051W	JHD1	37.0	44.0	31.0	36.0	38.0	37.0	34.0
YER052C	HOM3	194.0	239.0	528.0	433.0	435.0	420.0	439.0
YER053C-A	YER053C-A	114.0	148.0	685.0	1014.0	2181.0	2313.0	1898.0
YER053C	PIC2	76.0	78.0	105.0	134.0	278.0	277.0	232.0
YER054C	GIP2	35.0	37.0	20.0	17.0	20.0	21.0	19.0
YER055C	HIS1	243.0	294.0	548.0	552.0	467.0	448.0	407.0
YER056C-A	RPL34A	206.0	169.0	377.0	480.0	463.0	486.0	777.0
YER056C	FCY2	159.0	208.0	471.0	531.0	418.0	451.0	467.0
YER057C	HMF1	434.0	469.0	388.0	401.0	388.0	409.0	383.0
YER058W	PET117	116.0	85.0	154.0	167.0	234.0	238.0	227.0
YER059W	PCL6	38.0	37.0	43.0	40.0	43.0	36.0	41.0
YER060W-A	FCY22	18.0	23.0	21.0	24.0	26.0	28.0	21.0
YER060W	FCY21	34.0	36.0	26.0	32.0	35.0	33.0	29.0
YER061C	CEM1	75.0	77.0	54.0	56.0	54.0	52.0	60.0
YER062C	YER062C	129.0	137.0	89.0	78.0	55.0	53.0	60.0
YER063W	THO1	129.0	129.0	170.0	151.0	143.0	137.0	170.0
YER064C	VHR2	26.0	26.0	22.0	21.0	16.0	16.0	14.0
YER065C	ICL1	10063.0	12157.0	12276.0	12095.0	10089.0	9199.0	7665.0
YER066C-A	YER066C-A	24.0	24.0	14.0	14.0	12.0	16.0	10.0
YER066W	RRT13	157.0	168.0	65.0	61.0	68.0	65.0	49.0
YER067W	RGI1	6.0	6.0	3.0	3.0	5.0	5.0	8.0
YER068C-A	YER068C-A	0.9	0.6	2.0	2.0	1.0		0.7
YER068W	MOT2	88.0	78.0	67.0	66.0	63.0	66.0	66.0
YER069W	ARG5,6	215.0	286.0	450.0	426.0	427.0	437.0	402.0
YER070W	RNR1	14.0	14.0	80.0	51.0	23.0	30.0	111.0
YER071C	TDA2	91.0	98.0	77.0	96.0	108.0	112.0	93.0
YER072W	VTC1	332.0	374.0	349.0	361.0	320.0	315.0	330.0
YER073W	ALD5	115.0	162.0	209.0	187.0	131.0	127.0	141.0
YER074W-A	YOS1	245.0	245.0	274.0	256.0	267.0	254.0	260.0
YER074W	RPS24A	361.0	294.0	560.0	635.0	613.0	650.0	941.0
YER075C	PTP3	44.0	42.0	27.0	27.0	28.0	33.0	49.0
YER076C	YER076C	48.0	54.0	31.0	33.0	32.0	29.0	33.0
YER076W-A	YER076W-A	12.0	12.0	9.0	7.0	7.0	8.0	6.0
YER077C	MRX1	17.0	16.0	29.0	30.0	31.0	31.0	29.0
YER078C	ICP55	97.0	99.0	39.0	45.0	57.0	58.0	52.0
YER078W-A	YER078W-A	10.0	8.0	5.0	3.0	3.0	3.0	5.0
YER079W	YER079W	296.0	315.0	201.0	212.0	253.0	236.0	182.0
YER080W	AIM9	97.0	94.0	74.0	75.0	96.0	98.0	93.0
YER081W	SER3	493.0	610.0	106.0	92.0	92.0	103.0	129.0
YER082C	UTP7	46.0	31.0	33.0	40.0	30.0	41.0	46.0
YER083C	GET2	121.0	120.0	83.0	87.0	82.0	80.0	69.0
YER084W	YER084W	52.0	38.0	13.0	13.0	14.0	10.0	9.0
YER084W-A	YER084W-A	0.6	0.6		0.4	0.5	0.3	
YER086W	ILV1	236.0	265.0	270.0	268.0	190.0	202.0	198.0
YER087C-A	YER087C-A	2.0	3.0	3.0	1.0	3.0	2.0	1.0
YER087C-B	SBH1	231.0	257.0	529.0	458.0	388.0	360.0	389.0
YER087W	AIM10	26.0	20.0	27.0	28.0	40.0	38.0	32.0
YER088C-A	YER088C-A	29.0	34.0	21.0	32.0	30.0	25.0	20.0
YER088C	DOT6	214.0	207.0	77.0	75.0	74.0	68.0	75.0
YER089C	PTC2	99.0	107.0	102.0	98.0	93.0	90.0	91.0
YER090W	TRP2	209.0	245.0	221.0	224.0	175.0	182.0	172.0
YER091C-A	YER091C-A	1.0		1.0	2.0	1.0	2.0	
YER091C	MET6	1567.0	1956.0	1043.0	744.0	1022.0	1017.0	1363.0
YER092W	IES5	214.0	236.0	252.0	227.0	250.0	251.0	278.0
YER093C-A	AIM11	145.0	130.0	99.0	99.0	128.0	152.0	154.0
YER093C	TSC11	28.0	26.0	20.0	19.0	20.0	18.0	17.0
YER094C	PUP3	433.0	433.0	528.0	561.0	514.0	524.0	497.0
YER095W	RAD51	177.0	191.0	119.0	103.0	70.0	70.0	90.0
YER096W	SHC1	33.0	40.0	19.0	22.0	24.0	23.0	25.0
YER097W	YER097W	5.0	6.0	3.0	7.0	5.0	4.0	4.0
YER098W	UBP9	29.0	26.0	24.0	22.0	22.0	19.0	21.0
YER099C	PRS2	121.0	122.0	99.0	99.0	85.0	80.0	84.0
YER100W	UBC6	125.0	113.0	157.0	146.0	146.0	150.0	143.0
YER101C	AST2	33.0	34.0	55.0	47.0	42.0	47.0	39.0
YER102W	RPS8B	165.0	131.0	194.0	233.0	232.0	237.0	343.0
YER103W	SSA4	55.0	42.0	40.0	42.0	49.0	48.0	36.0
YER104W	RTT105	63.0	56.0	63.0	48.0	43.0	36.0	41.0
YER105C	NUP157	27.0	26.0	30.0	31.0	30.0	29.0	29.0
YER106W	MAM1	10.0	7.0	6.0	5.0	5.0	4.0	4.0
YER107C	GLE2	52.0	50.0	47.0	47.0	46.0	50.0	44.0
YER107W-A	YER107W-A	18.0	21.0	16.0	26.0	20.0	16.0	17.0
YER110C	KAP123	80.0	74.0	83.0	85.0	67.0	68.0	69.0
YER111C	SWI4	16.0	15.0	14.0	14.0	20.0	22.0	30.0
YER112W	LSM4	132.0	121.0	173.0	145.0	161.0	160.0	174.0
YER113C	TMN3	40.0	38.0	36.0	36.0	40.0	42.0	38.0
YER114C	BOI2	30.0	30.0	38.0	37.0	27.0	26.0	24.0
YER115C	SPR6	47.0	46.0	35.0	35.0	37.0	31.0	26.0
YER116C	SLX8	47.0	41.0	37.0	40.0	43.0	38.0	38.0
YER117W	RPL23B	457.0	363.0	719.0	765.0	721.0	765.0	1082.0
YER118C	SHO1	66.0	67.0	97.0	84.0	60.0	62.0	66.0
YER119C-A	YER119C-A	6.0	7.0	2.0	1.0		0.6	
YER119C	AVT6	79.0	99.0	87.0	88.0	82.0	80.0	64.0
YER120W	SCS2	184.0	191.0	290.0	276.0	205.0	183.0	183.0
YER121W	YER121W	396.0	398.0	91.0	76.0	80.0	67.0	65.0
YER122C	GLO3	107.0	114.0	206.0	185.0	144.0	144.0	140.0
YER123W	YCK3	52.0	58.0	58.0	64.0	63.0	61.0	56.0
YER124C	DSE1	18.0	18.0	15.0	14.0	12.0	37.0	206.0
YER125W	RSP5	109.0	110.0	93.0	88.0	91.0	89.0	88.0
YER126C	NSA2	83.0	59.0	86.0	105.0	78.0	87.0	111.0
YER127W	LCP5	26.0	20.0	31.0	33.0	32.0	36.0	40.0
YER128W	VFA1	73.0	85.0	64.0	67.0	75.0	70.0	70.0
YER129W	SAK1	36.0	35.0	34.0	33.0	35.0	32.0	31.0
YER130C	COM2	26.0	28.0	39.0	40.0	39.0	36.0	37.0
YER131W	RPS26B	144.0	103.0	375.0	422.0	446.0	419.0	743.0
YER132C	PMD1	5.0	6.0	6.0	7.0	7.0	7.0	6.0
YER133W-A	YER133W-A	12.0	16.0	9.0	7.0	11.0	13.0	13.0
YER133W	GLC7	359.0	363.0	374.0	372.0	340.0	331.0	323.0
YER134C	YER134C	41.0	44.0	35.0	30.0	33.0	36.0	34.0
YER135C	YER135C	56.0	64.0	23.0	20.0	11.0	12.0	9.0
YER136W	GDI1	295.0	298.0	223.0	213.0	191.0	180.0	174.0
YER137C	YER137C	9.0	7.0	8.0	8.0	7.0	7.0	6.0
YER137W-A	YER137W-A		0.8					
YER138C	YER138C	1.0	1.0	1.0	1.0	1.0	1.0	1.0
YER139C	RTR1	95.0	85.0	56.0	58.0	76.0	78.0	71.0
YER140W	EMP65	24.0	22.0	20.0	17.0	21.0	19.0	16.0
YER141W	COX15	98.0	86.0	152.0	157.0	201.0	198.0	195.0
YER142C	MAG1	172.0	187.0	89.0	90.0	88.0	89.0	74.0
YER143W	DDI1	191.0	205.0	136.0	134.0	128.0	121.0	108.0
YER144C	UBP5	73.0	70.0	46.0	41.0	47.0	46.0	49.0
YER145C-A	YER145C-A	12.0	9.0	9.0	11.0	17.0	10.0	13.0
YER145C	FTR1	227.0	223.0	196.0	214.0	275.0	299.0	352.0
YER147C-A	YER147C-A	44.0	43.0	53.0	54.0	44.0	41.0	39.0
YER147C	SCC4	43.0	44.0	27.0	28.0	30.0	30.0	30.0
YER148W-A	YER148W-A		0.3				0.2	
YER148W	SPT15	84.0	69.0	102.0	98.0	81.0	86.0	87.0
YER149C	PEA2	26.0	26.0	22.0	21.0	19.0	16.0	20.0
YER150W	SPI1	169.0	160.0	19.0	16.0	24.0	24.0	23.0
YER151C	UBP3	59.0	60.0	70.0	70.0	62.0	61.0	67.0
YER152C	YER152C	68.0	70.0	35.0	38.0	36.0	40.0	56.0
YER152W-A	YER152W-A						0.3	
YER153C	PET122	30.0	29.0	16.0	14.0	17.0	19.0	27.0
YER154W	OXA1	98.0	85.0	62.0	74.0	112.0	125.0	160.0
YER155C	BEM2	16.0	16.0	17.0	17.0	17.0	16.0	16.0
YER156C	YER156C	87.0	92.0	111.0	110.0	98.0	107.0	110.0
YER157W	COG3	27.0	23.0	27.0	27.0	23.0	22.0	19.0
YER158C	YER158C	88.0	93.0	46.0	48.0	63.0	66.0	71.0
YER158W-A	YER158W-A	1.0	3.0	6.0	4.0	4.0	3.0	3.0
YER159C	BUR6	206.0	206.0	366.0	382.0	333.0	352.0	340.0
YER160C	YER160C	0.5	1.0	0.4	0.3	0.5	0.5	0.4
YER161C	SPT2	138.0	141.0	93.0	95.0	103.0	91.0	105.0
YER162C	RAD4	40.0	40.0	26.0	26.0	29.0	25.0	26.0
YER163C	GCG1	74.0	70.0	78.0	80.0	78.0	77.0	57.0
YER164W	CHD1	18.0	18.0	25.0	26.0	26.0	26.0	25.0
